date,power
20-08-18 14:15,528239.75
20-08-18 14:30,518705.47
20-08-18 14:45,493730.5
20-08-18 15:00,494519.62
20-08-18 15:15,489679.66
20-08-18 15:30,498732.06
20-08-18 15:45,513098.66
20-08-18 16:00,497344.3
20-08-18 16:15,507509.28
20-08-18 16:30,498414.44
20-08-18 16:45,480871.94
20-08-18 17:00,451898.7
20-08-18 17:15,431970.84
20-08-18 17:30,431590.06
20-08-18 17:45,408263.22
20-08-18 18:00,423504.9
20-08-18 18:15,403816.66
20-08-18 18:30,407898.78
20-08-18 18:45,387759.1
20-08-18 19:00,338958.7
20-08-18 19:15,286998.25
20-08-18 19:30,266704.12
20-08-18 19:45,280196.56
20-08-18 20:00,270672.3
20-08-18 20:15,268712.25
20-08-18 20:30,254598.9
20-08-18 20:45,247809.89
20-08-18 21:00,236523.84
20-08-18 21:15,226215.39
20-08-18 21:30,230764.23
20-08-18 21:45,243415.58
20-08-18 22:00,231452.77
20-08-18 22:15,231938.56
20-08-18 22:30,230258.28
20-08-18 22:45,198868.11
20-08-18 23:00,206490.22
20-08-18 23:15,195927.8
20-08-18 23:30,189959.84
20-08-18 23:45,201002.7
21-08-18 0:00,193880.3
21-08-18 0:15,191207.64
21-08-18 0:30,187513.64
21-08-18 0:45,185295.72
21-08-18 1:00,194393.39
21-08-18 1:15,199898.34
21-08-18 1:30,197291.58
21-08-18 1:45,201599.06
21-08-18 2:00,202463.3
21-08-18 2:15,212944.34
21-08-18 2:30,205841.75
21-08-18 2:45,215322.86
21-08-18 3:00,206959.86
21-08-18 3:15,208241.53
21-08-18 3:30,212919.44
21-08-18 3:45,215294.42
21-08-18 4:00,202147.9
21-08-18 4:15,212776.34
21-08-18 4:30,205217.58
21-08-18 4:45,211643.36
21-08-18 5:00,224499.62
21-08-18 5:15,245677.83
21-08-18 5:30,328553.38
21-08-18 5:45,385348.97
21-08-18 6:00,420815.16
21-08-18 6:15,394723.06
21-08-18 6:30,347718.53
21-08-18 6:45,385866.12
21-08-18 7:00,409310.75
21-08-18 7:15,415232.25
21-08-18 7:30,479053.38
21-08-18 7:45,486818.28
21-08-18 8:00,517709.7
21-08-18 8:15,453651.38
21-08-18 8:30,509115.8
21-08-18 8:45,530081.56
21-08-18 9:00,555896.56
21-08-18 9:15,513790.03
21-08-18 9:30,568861.56
21-08-18 9:45,553404.44
21-08-18 10:00,591626.3
21-08-18 10:15,577276.3
21-08-18 10:30,589348.25
21-08-18 10:45,603695.1
21-08-18 11:00,588996.7
21-08-18 11:15,634413.3
21-08-18 11:30,661622.25
21-08-18 11:45,635070.5
21-08-18 12:00,572091.56
21-08-18 12:15,608411.6
21-08-18 12:30,564285.2
21-08-18 12:45,584756.94
21-08-18 13:00,569996.1
21-08-18 13:15,556721.1
21-08-18 13:30,524908.6
21-08-18 13:45,539813.25
21-08-18 14:00,528203.44
21-08-18 14:15,548522.5
21-08-18 14:30,544124.44
21-08-18 14:45,551056.25
21-08-18 15:00,543615.25
21-08-18 15:15,516458.22
21-08-18 15:30,514658.2
21-08-18 15:45,527870.5
21-08-18 16:00,516204.12
21-08-18 16:15,553184.94
21-08-18 16:30,523469.12
21-08-18 16:45,489782.12
21-08-18 17:00,496731.47
21-08-18 17:15,457858.72
21-08-18 17:30,431872.75
21-08-18 17:45,471811.25
21-08-18 18:00,459342.62
21-08-18 18:15,422813.7
21-08-18 18:30,453428.06
21-08-18 18:45,408778.72
21-08-18 19:00,344927.72
21-08-18 19:15,301952.88
21-08-18 19:30,295238.53
21-08-18 19:45,307381.12
21-08-18 20:00,294760.1
21-08-18 20:15,274044.16
21-08-18 20:30,265742.53
21-08-18 20:45,261316.53
21-08-18 21:00,260030
21-08-18 21:15,236895.95
21-08-18 21:30,245304.05
21-08-18 21:45,257744.06
21-08-18 22:00,252258.58
21-08-18 22:15,239366.56
21-08-18 22:30,231100.17
21-08-18 22:45,219961.73
21-08-18 23:00,224673.75
21-08-18 23:15,211692.9
21-08-18 23:30,207110.92
21-08-18 23:45,224261.6
22-08-18 0:00,218054.5
22-08-18 0:15,208281.81
22-08-18 0:30,216726.42
22-08-18 0:45,215669.02
22-08-18 1:00,221566.67
22-08-18 1:15,215580.4
22-08-18 1:30,214327.73
22-08-18 1:45,209366.77
22-08-18 2:00,208614
22-08-18 2:15,214216.83
22-08-18 2:30,222701.52
22-08-18 2:45,219252.66
22-08-18 3:00,216078.95
22-08-18 3:15,232390.77
22-08-18 3:30,229892.86
22-08-18 3:45,234521.5
22-08-18 4:00,227398.83
22-08-18 4:15,229231.1
22-08-18 4:30,237923.67
22-08-18 4:45,245441.73
22-08-18 5:00,265716.5
22-08-18 5:15,260248.77
22-08-18 5:30,247596.77
22-08-18 5:45,266623.72
22-08-18 6:00,406321.7
22-08-18 6:15,465719.53
22-08-18 6:30,465574.38
22-08-18 6:45,439833.7
22-08-18 7:00,449243.53
22-08-18 7:15,471163.78
22-08-18 7:30,448887.56
22-08-18 7:45,516033.06
22-08-18 8:00,543533.8
22-08-18 8:15,468959.94
22-08-18 8:30,472121.38
22-08-18 8:45,522713.84
22-08-18 9:00,553525.1
22-08-18 9:15,566433.1
22-08-18 9:30,577361.06
22-08-18 9:45,576414.2
22-08-18 10:00,614065.44
22-08-18 10:15,623963.2
22-08-18 10:30,612167.9
22-08-18 10:45,581711.44
22-08-18 11:00,570306.8
22-08-18 11:15,591030.06
22-08-18 11:30,604791.1
22-08-18 11:45,627873.8
22-08-18 12:00,624860.3
22-08-18 12:15,660323.8
22-08-18 12:30,599118.4
22-08-18 12:45,591928.94
22-08-18 13:00,585647.56
22-08-18 13:15,592943.94
22-08-18 13:30,566476.3
22-08-18 13:45,573718
22-08-18 14:00,577800.8
22-08-18 14:15,544519.75
22-08-18 14:30,569279.5
22-08-18 14:45,565839.75
22-08-18 15:00,544131.6
22-08-18 15:15,559430.1
22-08-18 15:30,525432.1
22-08-18 15:45,528960.6
22-08-18 16:00,543389.1
22-08-18 16:15,558908.06
22-08-18 16:30,522407.47
22-08-18 16:45,510949.6
22-08-18 17:00,467706.06
22-08-18 17:15,461235.6
22-08-18 17:30,469233.75
22-08-18 17:45,460522.12
22-08-18 18:00,458737.25
22-08-18 18:15,451074.9
22-08-18 18:30,418727.53
22-08-18 18:45,422164.94
22-08-18 19:00,393772.47
22-08-18 19:15,308505.06
22-08-18 19:30,309979.7
22-08-18 19:45,317456.38
22-08-18 20:00,319569.16
22-08-18 20:15,297824.97
22-08-18 20:30,277110.97
22-08-18 20:45,267154.97
22-08-18 21:00,260293.14
22-08-18 21:15,245345.25
22-08-18 21:30,268375.38
22-08-18 21:45,280630.5
22-08-18 22:00,249376.78
22-08-18 22:15,251310.44
22-08-18 22:30,235952.73
22-08-18 22:45,233074.78
22-08-18 23:00,219837.86
22-08-18 23:15,229513.4
22-08-18 23:30,209950.17
22-08-18 23:45,226000.73
23-08-18 0:00,213122.28
23-08-18 0:15,212647.33
23-08-18 0:30,218094.28
23-08-18 0:45,221636.66
23-08-18 1:00,218122.83
23-08-18 1:15,231104.97
23-08-18 1:30,210857.47
23-08-18 1:45,226717.53
23-08-18 2:00,216393.5
23-08-18 2:15,216817.33
23-08-18 2:30,226127.89
23-08-18 2:45,214456.86
23-08-18 3:00,219046.14
23-08-18 3:15,227876.28
23-08-18 3:30,237193.17
23-08-18 3:45,234037.66
23-08-18 4:00,234044.62
23-08-18 4:15,236388.8
23-08-18 4:30,236931.61
23-08-18 4:45,241845.78
23-08-18 5:00,265755.9
23-08-18 5:15,274890.2
23-08-18 5:30,371784.7
23-08-18 5:45,426049.66
23-08-18 6:00,383585.7
23-08-18 6:15,381337.28
23-08-18 6:30,432136.72
23-08-18 6:45,422620.38
23-08-18 7:00,418245.56
23-08-18 7:15,464707.56
23-08-18 7:30,476748.38
23-08-18 7:45,559190.44
23-08-18 8:00,498510.38
23-08-18 8:15,466253.9
23-08-18 8:30,487586.5
23-08-18 8:45,491903.66
23-08-18 9:00,529371.1
23-08-18 9:15,589169.6
23-08-18 9:30,581031.9
23-08-18 9:45,618407.94
23-08-18 10:00,565168.44
23-08-18 10:15,577618.9
23-08-18 10:30,637623.5
23-08-18 10:45,575164.6
23-08-18 11:00,656274.7
23-08-18 11:15,576146.75
23-08-18 11:30,640356.56
23-08-18 11:45,606543.56
23-08-18 12:00,600246.6
23-08-18 12:15,563606.5
23-08-18 12:30,598468.06
23-08-18 12:45,587771.4
23-08-18 13:00,582447.8
23-08-18 13:15,559796.25
23-08-18 13:30,561593.44
23-08-18 13:45,544878.94
23-08-18 14:00,567343.1
23-08-18 14:15,539251.9
23-08-18 14:30,548133.06
23-08-18 14:45,521341.7
23-08-18 15:00,495904.1
23-08-18 15:15,499510.72
23-08-18 15:30,507680.12
23-08-18 15:45,522901.97
23-08-18 16:00,508100.72
23-08-18 16:15,493189.12
23-08-18 16:30,492835.6
23-08-18 16:45,505475.56
23-08-18 17:00,490275
23-08-18 17:15,460207.3
23-08-18 17:30,433453.88
23-08-18 17:45,488377.66
23-08-18 18:00,450423.88
23-08-18 18:15,437812.8
23-08-18 18:30,452137.34
23-08-18 18:45,422118.25
23-08-18 19:00,377533.4
23-08-18 19:15,312633.47
23-08-18 19:30,284823.6
23-08-18 19:45,322075.6
23-08-18 20:00,300681.72
23-08-18 20:15,297487.22
23-08-18 20:30,294540.8
23-08-18 20:45,281543.03
23-08-18 21:00,266165.12
23-08-18 21:15,259444
23-08-18 21:30,261456.08
23-08-18 21:45,256172.73
23-08-18 22:00,236773.03
23-08-18 22:15,240988.11
23-08-18 22:30,223480.81
23-08-18 22:45,220334.08
23-08-18 23:00,207283.25
23-08-18 23:15,195383.62
23-08-18 23:30,205625.48
23-08-18 23:45,201000.62
24-08-18 0:00,188593.44
24-08-18 0:15,208798.12
24-08-18 0:30,205981.4
24-08-18 0:45,216958.02
24-08-18 1:00,216981.95
24-08-18 1:15,203300.95
24-08-18 1:30,209913.77
24-08-18 1:45,209108.67
24-08-18 2:00,212669.86
24-08-18 2:15,220141.02
24-08-18 2:30,230496.88
24-08-18 2:45,226958.1
24-08-18 3:00,225842.4
24-08-18 3:15,219078.84
24-08-18 3:30,219255.25
24-08-18 3:45,210625.72
24-08-18 4:00,207538.31
24-08-18 4:15,234670.8
24-08-18 4:30,227291.2
24-08-18 4:45,235464.06
24-08-18 5:00,359606.03
24-08-18 5:15,354965.3
24-08-18 5:30,393323.8
24-08-18 5:45,404810.5
24-08-18 6:00,363965.8
24-08-18 6:15,362559.8
24-08-18 6:30,413430.9
24-08-18 6:45,385698.34
24-08-18 7:00,416191.9
24-08-18 7:15,463724.5
24-08-18 7:30,485602.25
24-08-18 7:45,513875.34
24-08-18 8:00,484016.5
24-08-18 8:15,526634.5
24-08-18 8:30,506911.88
24-08-18 8:45,567830.8
24-08-18 9:00,579894.75
24-08-18 9:15,552921.3
24-08-18 9:30,580016.6
24-08-18 9:45,549845.8
24-08-18 10:00,635748.9
24-08-18 10:15,702314.3
24-08-18 10:30,640225.75
24-08-18 10:45,647268.75
24-08-18 11:00,668162.7
24-08-18 11:15,629612.1
24-08-18 11:30,662789.25
24-08-18 11:45,624872
24-08-18 12:00,629098.3
24-08-18 12:15,639577.2
24-08-18 12:30,608967.1
24-08-18 12:45,636114.8
24-08-18 13:00,637219.06
24-08-18 13:15,684261.1
24-08-18 13:30,562852.5
24-08-18 13:45,666271.56
24-08-18 14:00,619977.6
24-08-18 14:15,651025.7
24-08-18 14:30,592196.44
24-08-18 14:45,578168.94
24-08-18 15:00,552825.2
24-08-18 15:15,538945.44
24-08-18 15:30,574856.94
24-08-18 15:45,566541.75
24-08-18 16:00,565045.94
24-08-18 16:15,540722.25
24-08-18 16:30,572706.2
24-08-18 16:45,566743.2
24-08-18 17:00,516623.28
24-08-18 17:15,501446.22
24-08-18 17:30,528997.4
24-08-18 17:45,500399.06
24-08-18 18:00,495879.66
24-08-18 18:15,504709.38
24-08-18 18:30,495885.8
24-08-18 18:45,471748.56
24-08-18 19:00,409165.6
24-08-18 19:15,364061.03
24-08-18 19:30,367059.94
24-08-18 19:45,369879.56
24-08-18 20:00,351547.16
24-08-18 20:15,331246
24-08-18 20:30,337710.62
24-08-18 20:45,334172.1
24-08-18 21:00,302670.25
24-08-18 21:15,285738.75
24-08-18 21:30,290062.9
24-08-18 21:45,292259.28
24-08-18 22:00,264667.5
24-08-18 22:15,258262.14
24-08-18 22:30,240778.22
24-08-18 22:45,232330.84
24-08-18 23:00,218006.8
24-08-18 23:15,232011.38
24-08-18 23:30,209331.38
24-08-18 23:45,218014.75
25-08-18 0:00,213643.97
25-08-18 0:15,210987.16
25-08-18 0:30,228354.12
25-08-18 0:45,224961.67
25-08-18 1:00,232398.62
25-08-18 1:15,217335.23
25-08-18 1:30,218581.67
25-08-18 1:45,225393.78
25-08-18 2:00,203556.72
25-08-18 2:15,227527.94
25-08-18 2:30,225021.89
25-08-18 2:45,227908.31
25-08-18 3:00,222436.44
25-08-18 3:15,230632.88
25-08-18 3:30,224560.08
25-08-18 3:45,233991.98
25-08-18 4:00,230476.88
25-08-18 4:15,223957.27
25-08-18 4:30,433259.6
25-08-18 4:45,412113.53
25-08-18 5:00,383982.47
25-08-18 5:15,380689.16
25-08-18 5:30,330981.8
25-08-18 5:45,344851.75
25-08-18 6:00,401169.12
25-08-18 6:15,369829.28
25-08-18 6:30,393973.62
25-08-18 6:45,435655.6
25-08-18 7:00,446068.6
25-08-18 7:15,461562.8
25-08-18 7:30,447107.4
25-08-18 7:45,487531.9
25-08-18 8:00,568576.5
25-08-18 8:15,530115.3
25-08-18 8:30,622133
25-08-18 8:45,599835.94
25-08-18 9:00,623093.06
25-08-18 9:15,657834.5
25-08-18 9:30,662179.56
25-08-18 9:45,669428.25
25-08-18 10:00,703676.2
25-08-18 10:15,686395.44
25-08-18 10:30,663119.75
25-08-18 10:45,691122.3
25-08-18 11:00,718187.4
25-08-18 11:15,683310.8
25-08-18 11:30,614383.25
25-08-18 11:45,669881.7
25-08-18 12:00,657305.6
25-08-18 12:15,706558.7
25-08-18 12:30,668142.25
25-08-18 12:45,629925.94
25-08-18 13:00,628495.6
25-08-18 13:15,651302.5
25-08-18 13:30,589005.06
25-08-18 13:45,576847.44
25-08-18 14:00,557902.44
25-08-18 14:15,549768.06
25-08-18 14:30,548092.3
25-08-18 14:45,544767.4
25-08-18 15:00,511437.88
25-08-18 15:15,534215.25
25-08-18 15:30,520529.62
25-08-18 15:45,492101.75
25-08-18 16:00,527774.06
25-08-18 16:15,523152.53
25-08-18 16:30,508967.28
25-08-18 16:45,512340.78
25-08-18 17:00,483617.56
25-08-18 17:15,502169.72
25-08-18 17:30,470774.06
25-08-18 17:45,505844.06
25-08-18 18:00,515908.7
25-08-18 18:15,492827.12
25-08-18 18:30,438343.72
25-08-18 18:45,420728.8
25-08-18 19:00,383749.3
25-08-18 19:15,371175.8
25-08-18 19:30,350234.5
25-08-18 19:45,366264.4
25-08-18 20:00,360151.8
25-08-18 20:15,350478.72
25-08-18 20:30,348839
25-08-18 20:45,335644.8
25-08-18 21:00,331835.88
25-08-18 21:15,315726.3
25-08-18 21:30,323380.03
25-08-18 21:45,308125.8
25-08-18 22:00,291074.38
25-08-18 22:15,283357.5
25-08-18 22:30,260412.88
25-08-18 22:45,257119.64
25-08-18 23:00,242761.75
25-08-18 23:15,226525.33
25-08-18 23:30,221618.31
25-08-18 23:45,237691.56
26-08-18 0:00,235847.1
26-08-18 0:15,243183.3
26-08-18 0:30,226575.2
26-08-18 0:45,232908.38
26-08-18 1:00,231117.28
26-08-18 1:15,239767.2
26-08-18 1:30,228373.95
26-08-18 1:45,238350.86
26-08-18 2:00,231643.45
26-08-18 2:15,232326.53
26-08-18 2:30,236442.7
26-08-18 2:45,245504.72
26-08-18 3:00,230763.77
26-08-18 3:15,239333.64
26-08-18 3:30,237307.94
26-08-18 3:45,236159.36
26-08-18 4:00,242927.27
26-08-18 4:15,241705.61
26-08-18 4:30,251066.14
26-08-18 4:45,253326.61
26-08-18 5:00,281771.2
26-08-18 5:15,270183.56
26-08-18 5:30,398013.25
26-08-18 5:45,437730.84
26-08-18 6:00,435980.4
26-08-18 6:15,372859
26-08-18 6:30,334028.56
26-08-18 6:45,403463.12
26-08-18 7:00,422099.44
26-08-18 7:15,501837.3
26-08-18 7:30,475114.3
26-08-18 7:45,435205.62
26-08-18 8:00,485132.5
26-08-18 8:15,491099.4
26-08-18 8:30,545885.56
26-08-18 8:45,589014.5
26-08-18 9:00,614407
26-08-18 9:15,567664.9
26-08-18 9:30,621042.25
26-08-18 9:45,645976.8
26-08-18 10:00,587027
26-08-18 10:15,534771
26-08-18 10:30,572139.75
26-08-18 10:45,635245.94
26-08-18 11:00,599023.3
26-08-18 11:15,588535.75
26-08-18 11:30,593852.44
26-08-18 11:45,590751.5
26-08-18 12:00,562152.1
26-08-18 12:15,560851.06
26-08-18 12:30,550830.2
26-08-18 12:45,539102.25
26-08-18 13:00,525366.3
26-08-18 13:15,529680.3
26-08-18 13:30,505875.25
26-08-18 13:45,504198.4
26-08-18 14:00,452745.56
26-08-18 14:15,479509.47
26-08-18 14:30,491834.8
26-08-18 14:45,467112.38
26-08-18 15:00,486019.53
26-08-18 15:15,472437.12
26-08-18 15:30,442160.53
26-08-18 15:45,440953.6
26-08-18 16:00,413523.72
26-08-18 16:15,378695.06
26-08-18 16:30,337498.97
26-08-18 16:45,381329.75
26-08-18 17:00,354691.53
26-08-18 17:15,353761.38
26-08-18 17:30,350317.78
26-08-18 17:45,352035
26-08-18 18:00,343386.34
26-08-18 18:15,339820.94
26-08-18 18:30,327475.75
26-08-18 18:45,308981.72
26-08-18 19:00,306186.88
26-08-18 19:15,268054.38
26-08-18 19:30,259960.6
26-08-18 19:45,260745.33
26-08-18 20:00,275230.28
26-08-18 20:15,267387
26-08-18 20:30,243400.08
26-08-18 20:45,251118.03
26-08-18 21:00,245647.48
26-08-18 21:15,232252.88
26-08-18 21:30,239321.97
26-08-18 21:45,245812.34
26-08-18 22:00,235435.48
26-08-18 22:15,241077.55
26-08-18 22:30,226936.77
26-08-18 22:45,214748.3
26-08-18 23:00,229283.81
26-08-18 23:15,206650.19
26-08-18 23:30,214976.1
26-08-18 23:45,206090.19
27-08-18 0:00,203162.47
27-08-18 0:15,211576.47
27-08-18 0:30,202340.02
27-08-18 0:45,211722
27-08-18 1:00,222265.22
27-08-18 1:15,209129.58
27-08-18 1:30,217463.58
27-08-18 1:45,204657.81
27-08-18 2:00,205208.48
27-08-18 2:15,211360.33
27-08-18 2:30,213840.61
27-08-18 2:45,216683.25
27-08-18 3:00,226646.36
27-08-18 3:15,226076.22
27-08-18 3:30,221423.47
27-08-18 3:45,221356.75
27-08-18 4:00,229053.5
27-08-18 4:15,222647.48
27-08-18 4:30,231887.45
27-08-18 4:45,243906.3
27-08-18 5:00,231400.64
27-08-18 5:15,228502.4
27-08-18 5:30,288187.56
27-08-18 5:45,386678.94
27-08-18 6:00,402729.03
27-08-18 6:15,389749.16
27-08-18 6:30,348370.34
27-08-18 6:45,432509.5
27-08-18 7:00,457313.5
27-08-18 7:15,465297.56
27-08-18 7:30,476128.56
27-08-18 7:45,485163.84
27-08-18 8:00,494006.94
27-08-18 8:15,424713.94
27-08-18 8:30,482830.88
27-08-18 8:45,475283.28
27-08-18 9:00,521262.97
27-08-18 9:15,531022.7
27-08-18 9:30,615049.7
27-08-18 9:45,525301.06
27-08-18 10:00,622237.56
27-08-18 10:15,593527.44
27-08-18 10:30,623348.7
27-08-18 10:45,626231.56
27-08-18 11:00,598524.06
27-08-18 11:15,574664.2
27-08-18 11:30,654467.94
27-08-18 11:45,602676.6
27-08-18 12:00,608391.9
27-08-18 12:15,597569.25
27-08-18 12:30,548546.7
27-08-18 12:45,608826.75
27-08-18 13:00,548319.2
27-08-18 13:15,531545.25
27-08-18 13:30,527868.25
27-08-18 13:45,566639.06
27-08-18 14:00,538367.25
27-08-18 14:15,516331.7
27-08-18 14:30,521904.28
27-08-18 14:45,535652.5
27-08-18 15:00,530916.1
27-08-18 15:15,509234.97
27-08-18 15:30,497555.94
27-08-18 15:45,525292.4
27-08-18 16:00,536407.94
27-08-18 16:15,483295.16
27-08-18 16:30,483731.47
27-08-18 16:45,515812.97
27-08-18 17:00,479601.47
27-08-18 17:15,467902.12
27-08-18 17:30,425300.34
27-08-18 17:45,436312.44
27-08-18 18:00,433463.97
27-08-18 18:15,427873.1
27-08-18 18:30,417167.56
27-08-18 18:45,411574.16
27-08-18 19:00,370077.56
27-08-18 19:15,328789.3
27-08-18 19:30,322729.1
27-08-18 19:45,318005.03
27-08-18 20:00,307635.44
27-08-18 20:15,303142.38
27-08-18 20:30,290447.44
27-08-18 20:45,276293.56
27-08-18 21:00,279128.38
27-08-18 21:15,271109.66
27-08-18 21:30,256722.19
27-08-18 21:45,252276.73
27-08-18 22:00,249956.02
27-08-18 22:15,255195.03
27-08-18 22:30,233149.39
27-08-18 22:45,229149.72
27-08-18 23:00,222602.23
27-08-18 23:15,210205.22
27-08-18 23:30,213660.25
27-08-18 23:45,217699.2
28-08-18 0:00,216295.25
28-08-18 0:15,203842.42
28-08-18 0:30,209611.94
28-08-18 0:45,212220.23
28-08-18 1:00,215793.5
28-08-18 1:15,205584.5
28-08-18 1:30,208483.81
28-08-18 1:45,205987.83
28-08-18 2:00,220179.36
28-08-18 2:15,210842.03
28-08-18 2:30,228185.34
28-08-18 2:45,215770.28
28-08-18 3:00,224360.48
28-08-18 3:15,227269.95
28-08-18 3:30,221015.53
28-08-18 3:45,217594.45
28-08-18 4:00,221746
28-08-18 4:15,211381.72
28-08-18 4:30,223929.64
28-08-18 4:45,235345.44
28-08-18 5:00,240419.73
28-08-18 5:15,258073.77
28-08-18 5:30,246871.69
28-08-18 5:45,243473.14
28-08-18 6:00,370919.6
28-08-18 6:15,428653.38
28-08-18 6:30,382259.97
28-08-18 6:45,375401.7
28-08-18 7:00,448075.78
28-08-18 7:15,444037.2
28-08-18 7:30,409027
28-08-18 7:45,483511.34
28-08-18 8:00,477219.3
28-08-18 8:15,457416.97
28-08-18 8:30,500107.22
28-08-18 8:45,492704.78
28-08-18 9:00,494077.78
28-08-18 9:15,581989.75
28-08-18 9:30,558133.94
28-08-18 9:45,596702.25
28-08-18 10:00,563355.5
28-08-18 10:15,589472.25
28-08-18 10:30,614555.6
28-08-18 10:45,595410.2
28-08-18 11:00,556997.94
28-08-18 11:15,544486.1
28-08-18 11:30,649567.1
28-08-18 11:45,608437.6
28-08-18 12:00,609613.9
28-08-18 12:15,565777.6
28-08-18 12:30,573299.1
28-08-18 12:45,544679.06
28-08-18 13:00,595151.75
28-08-18 13:15,625026.25
28-08-18 13:30,620786.56
28-08-18 13:45,574423.44
28-08-18 14:00,551831.8
28-08-18 14:15,513168.22
28-08-18 14:30,538262.3
28-08-18 14:45,552377.3
28-08-18 15:00,511623.38
28-08-18 15:15,518368.16
28-08-18 15:30,488785.53
28-08-18 15:45,520030.88
28-08-18 16:00,525484.3
28-08-18 16:15,506637.28
28-08-18 16:30,493048.56
28-08-18 16:45,463962.7
28-08-18 17:00,451042.12
28-08-18 17:15,436467
28-08-18 17:30,449695.62
28-08-18 17:45,431464.03
28-08-18 18:00,447068.34
28-08-18 18:15,435241.22
28-08-18 18:30,427885.5
28-08-18 18:45,410774.94
28-08-18 19:00,377950.62
28-08-18 19:15,319098.56
28-08-18 19:30,328068.06
28-08-18 19:45,303319.4
28-08-18 20:00,319620.88
28-08-18 20:15,304718.28
28-08-18 20:30,285966.47
28-08-18 20:45,299467.38
28-08-18 21:00,282842.94
28-08-18 21:15,250394.7
28-08-18 21:30,251676.55
28-08-18 21:45,232085.53
28-08-18 22:00,229769.66
28-08-18 22:15,233121.9
28-08-18 22:30,222403.81
28-08-18 22:45,213945.58
28-08-18 23:00,204114.3
28-08-18 23:15,197418.5
28-08-18 23:30,200034.97
28-08-18 23:45,199617.25
29-08-18 0:00,194614.34
29-08-18 0:15,209049.05
29-08-18 0:30,195183.95
29-08-18 0:45,194218.6
29-08-18 1:00,197175.89
29-08-18 1:15,197674.97
29-08-18 1:30,191092.61
29-08-18 1:45,185548.1
29-08-18 2:00,197444.06
29-08-18 2:15,188650.3
29-08-18 2:30,218748.36
29-08-18 2:45,213747.19
29-08-18 3:00,205720.38
29-08-18 3:15,215122.53
29-08-18 3:30,219477.22
29-08-18 3:45,201815.98
29-08-18 4:00,216423.83
29-08-18 4:15,221545.52
29-08-18 4:30,197953.16
29-08-18 4:45,213037.95
29-08-18 5:00,231725.97
29-08-18 5:15,214490
29-08-18 5:30,310113.72
29-08-18 5:45,436392.06
29-08-18 6:00,352900.3
29-08-18 6:15,360676.2
29-08-18 6:30,356231.8
29-08-18 6:45,346220.7
29-08-18 7:00,416657.34
29-08-18 7:15,473645.03
29-08-18 7:30,406972.56
29-08-18 7:45,498485.4
29-08-18 8:00,522055.5
29-08-18 8:15,471457.97
29-08-18 8:30,559275.25
29-08-18 8:45,527181.3
29-08-18 9:00,569407.8
29-08-18 9:15,520359.5
29-08-18 9:30,618896.44
29-08-18 9:45,586920.7
29-08-18 10:00,621760.56
29-08-18 10:15,624963.94
29-08-18 10:30,560545.9
29-08-18 10:45,570446
29-08-18 11:00,577938.5
29-08-18 11:15,591022.56
29-08-18 11:30,662646.44
29-08-18 11:45,603261.2
29-08-18 12:00,639439.75
29-08-18 12:15,558488.06
29-08-18 12:30,528611.5
29-08-18 12:45,538828.44
29-08-18 13:00,553724.2
29-08-18 13:15,603323.4
29-08-18 13:30,566136.9
29-08-18 13:45,542552.5
29-08-18 14:00,512788.9
29-08-18 14:15,534588.75
29-08-18 14:30,518611.28
29-08-18 14:45,531799
29-08-18 15:00,537034.06
29-08-18 15:15,526469.06
29-08-18 15:30,514843.34
29-08-18 15:45,504969.38
29-08-18 16:00,545390.6
29-08-18 16:15,529460.2
29-08-18 16:30,492307.8
29-08-18 16:45,457448.34
29-08-18 17:00,433102.56
29-08-18 17:15,450530.8
29-08-18 17:30,469948.78
29-08-18 17:45,473502.44
29-08-18 18:00,449083.56
29-08-18 18:15,439032.22
29-08-18 18:30,435715.1
29-08-18 18:45,426745.3
29-08-18 19:00,371633.56
29-08-18 19:15,356182.5
29-08-18 19:30,318582.47
29-08-18 19:45,305188.62
29-08-18 20:00,293680.8
29-08-18 20:15,296301.72
29-08-18 20:30,262834.8
29-08-18 20:45,266607.4
29-08-18 21:00,262026.86
29-08-18 21:15,235727.92
29-08-18 21:30,247206.33
29-08-18 21:45,242502.1
29-08-18 22:00,231057.67
29-08-18 22:15,236552.31
29-08-18 22:30,235886.89
29-08-18 22:45,218616.22
29-08-18 23:00,228354.92
29-08-18 23:15,211320.7
29-08-18 23:30,204868.4
29-08-18 23:45,214781.92
30-08-18 0:00,207545.58
30-08-18 0:15,211204.77
30-08-18 0:30,205746.52
30-08-18 0:45,202318.11
30-08-18 1:00,204361.06
30-08-18 1:15,200262.05
30-08-18 1:30,201408.31
30-08-18 1:45,193833.89
30-08-18 2:00,194930.47
30-08-18 2:15,191745.23
30-08-18 2:30,217228.67
30-08-18 2:45,228442.6
30-08-18 3:00,223968.75
30-08-18 3:15,220998.73
30-08-18 3:30,224432.27
30-08-18 3:45,216640.2
30-08-18 4:00,227783.8
30-08-18 4:15,239935.53
30-08-18 4:30,229003.89
30-08-18 4:45,239575.83
30-08-18 5:00,255844.39
30-08-18 5:15,247808.66
30-08-18 5:30,230719.88
30-08-18 5:45,242572.75
30-08-18 6:00,407079.75
30-08-18 6:15,403269.2
30-08-18 6:30,387249.78
30-08-18 6:45,392292.72
30-08-18 7:00,415309.03
30-08-18 7:15,458046.53
30-08-18 7:30,441579.47
30-08-18 7:45,454041.47
30-08-18 8:00,536963.9
