date,power,,date,energy,,,,
04-04-18 2:45,68702.445,68.702445,03-04-18,0,0,68.702445,0,68.702445
04-04-18 3:00,65905.15,65.90515,03-04-18,0,0,65.90515,0,65.90515
04-04-18 3:15,71757.97,71.75797,03-04-18,0,0,71.75797,0,71.75797
04-04-18 3:30,98080.375,98.080375,03-04-18,0,0,98.080375,0,98.080375
04-04-18 3:45,94472.81,94.47281,03-04-18,0,0,94.47281,0,94.47281
04-04-18 4:00,67531.375,67.531375,03-04-18,0,0,67.531375,0,67.531375
04-04-18 4:15,68648.945,68.648945,03-04-18,0,0,68.648945,0,68.648945
04-04-18 4:30,72643.94,72.64394,03-04-18,0,0,72.64394,0,72.64394
04-04-18 4:45,65682.88,65.68288,03-04-18,0,0,65.68288,0,65.68288
04-04-18 5:00,68689.98,68.68998,03-04-18,0,0,68.68998,0,68.68998
04-04-18 5:15,94372.414,94.372414,03-04-18,0,0,94.372414,0,94.372414
04-04-18 5:30,89135.945,89.135945,03-04-18,0,0,89.135945,0,89.135945
04-04-18 5:45,63594.137,63.594137,03-04-18,0,0,63.594137,0,63.594137
04-04-18 6:00,67976.13,67.97613,03-04-18,0,0,67.97613,0,67.97613
04-04-18 6:15,82583.13,82.58313,03-04-18,0,0,82.58313,0,82.58313
04-04-18 6:30,68341.47,68.34147,03-04-18,0,0,68.34147,0,68.34147
04-04-18 6:45,74574.016,74.574016,03-04-18,0,0,74.574016,0,74.574016
04-04-18 7:00,103523.15,103.52315,03-04-18,40,0.04,103.48315,0.16,103.32315
04-04-18 7:15,92710.59,92.71059,03-04-18,260,0.26,92.45059,1.04,91.41059
04-04-18 7:30,101235.79,101.23579,03-04-18,494,0.494,100.74179,1.976,98.76579
04-04-18 7:45,103343.33,103.34333,03-04-18,1072,1.072,102.27133,4.288,97.98333
04-04-18 8:00,151862.38,151.86238,03-04-18,2239,2.239,149.62338,8.956,140.66738
04-04-18 8:15,109894.57,109.89457,03-04-18,3685,3.685,106.20957,14.74,91.46957
04-04-18 8:30,177597.3,177.5973,03-04-18,5245,5.245,172.3523,20.98,151.3723
04-04-18 8:45,155639.06,155.63906,03-04-18,6995,6.995,148.64406,27.98,120.66406
04-04-18 9:00,138404.34,138.40434,03-04-18,8731,8.731,129.67334,34.924,94.74934
04-04-18 9:15,151200.05,151.20005,03-04-18,10346,10.346,140.85405,41.384,99.47005
04-04-18 9:30,142924.12,142.92412,03-04-18,11863,11.863,131.06112,47.452,83.60912
04-04-18 9:45,150955.31,150.95531,03-04-18,13489,13.489,137.46631,53.956,83.51031
04-04-18 10:00,153187.45,153.18745,03-04-18,15054,15.054,138.13345,60.216,77.91745
04-04-18 10:15,156001.05,156.00105,03-04-18,16470,16.47,139.53105,65.88,73.65105
04-04-18 10:30,131253.25,131.25325,03-04-18,17849,17.849,113.40425,71.396,42.00825
04-04-18 10:45,153606.28,153.60628,03-04-18,18945,18.945,134.66128,75.78,58.88128
04-04-18 11:00,137438.31,137.43831,03-04-18,19928,19.928,117.51031,79.712,37.79831
04-04-18 11:15,141023.31,141.02331,03-04-18,20824,20.824,120.19931,83.296,36.90331
04-04-18 11:30,149566.7,149.5667,03-04-18,21575,21.575,127.9917,86.3,41.6917
04-04-18 11:45,158281.69,158.28169,03-04-18,22314,22.314,135.96769,89.256,46.71169
04-04-18 12:00,180213.39,180.21339,03-04-18,22938,22.938,157.27539,91.752,65.52339
04-04-18 12:15,200042.02,200.04202,03-04-18,23335,23.335,176.70702,93.34,83.36702
04-04-18 12:30,183511.39,183.51139,03-04-18,23634,23.634,159.87739,94.536,65.34139
04-04-18 12:45,158750.11,158.75011,03-04-18,23935,23.935,134.81511,95.74,39.07511
04-04-18 13:00,166230.12,166.23012,03-04-18,24245,24.245,141.98512,96.98,45.00512
04-04-18 13:15,147045.55,147.04555,03-04-18,24300,24.3,122.74555,97.2,25.54555
04-04-18 13:30,166814.11,166.81411,03-04-18,24109,24.109,142.70511,96.436,46.26911
04-04-18 13:45,188004.61,188.00461,03-04-18,24146,24.146,163.85861,96.584,67.27461
04-04-18 14:00,180032.62,180.03262,03-04-18,23797,23.797,156.23562,95.188,61.04762
04-04-18 14:15,169182.8,169.1828,03-04-18,23659,23.659,145.5238,94.636,50.8878
04-04-18 14:30,156351.94,156.35194,03-04-18,23457,23.457,132.89494,93.828,39.06694
04-04-18 14:45,155868.86,155.86886,03-04-18,22951,22.951,132.91786,91.804,41.11386
04-04-18 15:00,145065.95,145.06595,03-04-18,22299,22.299,122.76695,89.196,33.57095
04-04-18 15:15,156286.36,156.28636,03-04-18,21535,21.535,134.75136,86.14,48.61136
04-04-18 15:30,166129.8,166.1298,03-04-18,20762,20.762,145.3678,83.048,62.3198
04-04-18 15:45,164587.86,164.58786,03-04-18,19775,19.775,144.81286,79.1,65.71286
04-04-18 16:00,135466.5,135.4665,03-04-18,18759,18.759,116.7075,75.036,41.6715
04-04-18 16:15,197785.05,197.78505,03-04-18,17694,17.694,180.09105,70.776,109.31505
04-04-18 16:30,177279.3,177.2793,03-04-18,16384,16.384,160.8953,65.536,95.3593
04-04-18 16:45,153208.34,153.20834,03-04-18,14775,14.775,138.43334,59.1,79.33334
04-04-18 17:00,160943.19,160.94319,03-04-18,13162,13.162,147.78119,52.648,95.13319
04-04-18 17:15,136648.06,136.64806,03-04-18,11114,11.114,125.53406,44.456,81.07806
04-04-18 17:30,136089.28,136.08928,03-04-18,8651,8.651,127.43828,34.604,92.83428
04-04-18 17:45,155658.03,155.65803,03-04-18,860,0.86,154.79803,3.44,151.35803
04-04-18 18:00,126545.25,126.54525,03-04-18,365,0.365,126.18025,1.46,124.72025
04-04-18 18:15,140610.08,140.61008,03-04-18,156,0.156,140.45408,0.624,139.83008
04-04-18 18:30,120862.336,120.862336,03-04-18,10,0.01,120.852336,0.04,120.812336
04-04-18 18:45,131903.27,131.90327,03-04-18,0,0,131.90327,0,131.90327
04-04-18 19:00,156383.86,156.38386,03-04-18,0,0,156.38386,0,156.38386
04-04-18 19:15,138924.1,138.9241,03-04-18,0,0,138.9241,0,138.9241
04-04-18 19:30,123127.52,123.12752,03-04-18,0,0,123.12752,0,123.12752
04-04-18 19:45,125918.11,125.91811,03-04-18,0,0,125.91811,0,125.91811
04-04-18 20:00,115239.87,115.23987,03-04-18,0,0,115.23987,0,115.23987
04-04-18 20:15,119579.7,119.5797,03-04-18,0,0,119.5797,0,119.5797
04-04-18 20:30,139087.11,139.08711,03-04-18,0,0,139.08711,0,139.08711
04-04-18 20:45,126680.016,126.680016,03-04-18,0,0,126.680016,0,126.680016
04-04-18 21:00,79717.11,79.71711,03-04-18,0,0,79.71711,0,79.71711
04-04-18 21:15,77373,77.373,03-04-18,0,0,77.373,0,77.373
04-04-18 21:30,85708.41,85.70841,03-04-18,0,0,85.70841,0,85.70841
04-04-18 21:45,80238.35,80.23835,03-04-18,0,0,80.23835,0,80.23835
04-04-18 22:00,85943.945,85.943945,03-04-18,0,0,85.943945,0,85.943945
04-04-18 22:15,111001.664,111.001664,03-04-18,0,0,111.001664,0,111.001664
04-04-18 22:30,97223.89,97.22389,03-04-18,0,0,97.22389,0,97.22389
04-04-18 22:45,85667.33,85.66733,03-04-18,0,0,85.66733,0,85.66733
04-04-18 23:00,88196.086,88.196086,03-04-18,0,0,88.196086,0,88.196086
04-04-18 23:15,84014.96,84.01496,03-04-18,0,0,84.01496,0,84.01496
04-04-18 23:30,62584.68,62.58468,03-04-18,0,0,62.58468,0,62.58468
04-04-18 23:45,72265.17,72.26517,03-04-18,0,0,72.26517,0,72.26517
05-04-18 0:00,96655.805,96.655805,04-04-18,0,0,96.655805,0,96.655805
05-04-18 0:15,82518.07,82.51807,04-04-18,0,0,82.51807,0,82.51807
05-04-18 0:30,61947.64,61.94764,04-04-18,0,0,61.94764,0,61.94764
05-04-18 0:45,64549.625,64.549625,04-04-18,0,0,64.549625,0,64.549625
05-04-18 1:00,74675.24,74.67524,04-04-18,0,0,74.67524,0,74.67524
05-04-18 1:15,62761.867,62.761867,04-04-18,0,0,62.761867,0,62.761867
05-04-18 1:30,71730.43,71.73043,04-04-18,0,0,71.73043,0,71.73043
05-04-18 1:45,94690.35,94.69035,04-04-18,0,0,94.69035,0,94.69035
05-04-18 2:00,88128.29,88.12829,04-04-18,0,0,88.12829,0,88.12829
05-04-18 2:15,59355.78,59.35578,04-04-18,0,0,59.35578,0,59.35578
05-04-18 2:30,58234.703,58.234703,04-04-18,0,0,58.234703,0,58.234703
05-04-18 2:45,63872.566,63.872566,04-04-18,0,0,63.872566,0,63.872566
05-04-18 3:00,54154.26,54.15426,04-04-18,0,0,54.15426,0,54.15426
05-04-18 3:15,62586.65,62.58665,04-04-18,0,0,62.58665,0,62.58665
05-04-18 3:30,91310.97,91.31097,04-04-18,0,0,91.31097,0,91.31097
05-04-18 3:45,89868.48,89.86848,04-04-18,0,0,89.86848,0,89.86848
05-04-18 4:00,57737.543,57.737543,04-04-18,0,0,57.737543,0,57.737543
05-04-18 4:15,56734.773,56.734773,04-04-18,0,0,56.734773,0,56.734773
05-04-18 4:30,70319.64,70.31964,04-04-18,0,0,70.31964,0,70.31964
05-04-18 4:45,58131.594,58.131594,04-04-18,0,0,58.131594,0,58.131594
05-04-18 5:00,66980.01,66.98001,04-04-18,0,0,66.98001,0,66.98001
05-04-18 5:15,89176.336,89.176336,04-04-18,0,0,89.176336,0,89.176336
05-04-18 5:30,73243.766,73.243766,04-04-18,0,0,73.243766,0,73.243766
05-04-18 5:45,57025.984,57.025984,04-04-18,0,0,57.025984,0,57.025984
05-04-18 6:00,58284.566,58.284566,04-04-18,0,0,58.284566,0,58.284566
05-04-18 6:15,78928.31,78.92831,04-04-18,0,0,78.92831,0,78.92831
05-04-18 6:30,65748.08,65.74808,04-04-18,0,0,65.74808,0,65.74808
05-04-18 6:45,76128.5,76.1285,04-04-18,0,0,76.1285,0,76.1285
05-04-18 7:00,108087.44,108.08744,04-04-18,0,0,108.08744,0,108.08744
05-04-18 7:15,148106.1,148.1061,04-04-18,221,0.221,147.8851,0.884,147.0011
05-04-18 7:30,125983.164,125.983164,04-04-18,739,0.739,125.244164,2.956,122.288164
05-04-18 7:45,100981.61,100.98161,04-04-18,1156,1.156,99.82561,4.624,95.20161
05-04-18 8:00,113392.18,113.39218,04-04-18,1623,1.623,111.76918,6.492,105.27718
05-04-18 8:15,124324.68,124.32468,04-04-18,2588,2.588,121.73668,10.352,111.38468
05-04-18 8:30,136120.89,136.12089,04-04-18,3211,3.211,132.90989,12.844,120.06589
05-04-18 8:45,194949.52,194.94952,04-04-18,7006,7.006,187.94352,28.024,159.91952
05-04-18 9:00,173677.95,173.67795,04-04-18,8487,8.487,165.19095,33.948,131.24295
05-04-18 9:15,137897.02,137.89702,04-04-18,9931,9.931,127.96602,39.724,88.24202
05-04-18 9:30,129560.46,129.56046,04-04-18,10954,10.954,118.60646,43.816,74.79046
05-04-18 9:45,148630.69,148.63069,04-04-18,13361,13.361,135.26969,53.444,81.82569
05-04-18 10:00,137269.8,137.2698,04-04-18,14617,14.617,122.6528,58.468,64.1848
05-04-18 10:15,185055.5,185.0555,04-04-18,16025,16.025,169.0305,64.1,104.9305
05-04-18 10:30,171069.31,171.06931,04-04-18,17212,17.212,153.85731,68.848,85.00931
05-04-18 10:45,152084.48,152.08448,04-04-18,16654,16.654,135.43048,66.616,68.81448
05-04-18 11:00,134952.1,134.9521,04-04-18,19132,19.132,115.8201,76.528,39.2921
05-04-18 11:15,151861.56,151.86156,04-04-18,20406,20.406,131.45556,81.624,49.83156
05-04-18 11:30,140367.58,140.36758,04-04-18,21132,21.132,119.23558,84.528,34.70758
05-04-18 11:45,139915.14,139.91514,04-04-18,21848,21.848,118.06714,87.392,30.67514
05-04-18 12:00,183560.36,183.56036,04-04-18,22484,22.484,161.07636,89.936,71.14036
05-04-18 12:15,197998.28,197.99828,04-04-18,22905,22.905,175.09328,91.62,83.47328
05-04-18 12:30,174112.39,174.11239,04-04-18,23267,23.267,150.84539,93.068,57.77739
05-04-18 12:45,159957.08,159.95708,04-04-18,23517,23.517,136.44008,94.068,42.37208
05-04-18 13:00,174917.47,174.91747,04-04-18,23791,23.791,151.12647,95.164,55.96247
05-04-18 13:15,174350.39,174.35039,04-04-18,23965,23.965,150.38539,95.86,54.52539
05-04-18 13:30,180028.6,180.0286,04-04-18,24018,24.018,156.0106,96.072,59.9386
05-04-18 13:45,206844.98,206.84498,04-04-18,23959,23.959,182.88598,95.836,87.04998
05-04-18 14:00,215933.5,215.9335,04-04-18,23807,23.807,192.1265,95.228,96.8985
05-04-18 14:15,206289.12,206.28912,04-04-18,23400,23.4,182.88912,93.6,89.28912
05-04-18 14:30,177916.42,177.91642,04-04-18,22945,22.945,154.97142,91.78,63.19142
05-04-18 14:45,180042.52,180.04252,04-04-18,22384,22.384,157.65852,89.536,68.12252
05-04-18 15:00,161810.17,161.81017,04-04-18,22203,22.203,139.60717,88.812,50.79517
05-04-18 15:15,156174.5,156.1745,04-04-18,21330,21.33,134.8445,85.32,49.5245
05-04-18 15:30,178242.95,178.24295,04-04-18,20237,20.237,158.00595,80.948,77.05795
05-04-18 15:45,192985.58,192.98558,04-04-18,19109,19.109,173.87658,76.436,97.44058
05-04-18 16:00,173212.17,173.21217,04-04-18,18453,18.453,154.75917,73.812,80.94717
05-04-18 16:15,158633.9,158.6339,04-04-18,17334,17.334,141.2999,69.336,71.9639
05-04-18 16:30,152931.17,152.93117,04-04-18,16043,16.043,136.88817,64.172,72.71617
05-04-18 16:45,167217.98,167.21798,04-04-18,14392,14.392,152.82598,57.568,95.25798
05-04-18 17:00,151046.52,151.04652,04-04-18,12719,12.719,138.32752,50.876,87.45152
05-04-18 17:15,168779.47,168.77947,04-04-18,10826,10.826,157.95347,43.304,114.64947
05-04-18 17:30,191874.3,191.8743,04-04-18,7886,7.886,183.9883,31.544,152.4443
05-04-18 17:45,198063.53,198.06353,04-04-18,1340,1.34,196.72353,5.36,191.36353
05-04-18 18:00,177604.06,177.60406,04-04-18,484,0.484,177.12006,1.936,175.18406
05-04-18 18:15,117256.05,117.25605,04-04-18,80,0.08,117.17605,0.32,116.85605
05-04-18 18:30,127157.836,127.157836,04-04-18,0,0,127.157836,0,127.157836
05-04-18 18:45,114209.54,114.20954,04-04-18,0,0,114.20954,0,114.20954
05-04-18 19:00,131921.58,131.92158,04-04-18,0,0,131.92158,0,131.92158
05-04-18 19:15,153289.39,153.28939,04-04-18,0,0,153.28939,0,153.28939
05-04-18 19:30,143873.19,143.87319,04-04-18,0,0,143.87319,0,143.87319
05-04-18 19:45,121427.3,121.4273,04-04-18,0,0,121.4273,0,121.4273
05-04-18 20:00,111127.21,111.12721,04-04-18,0,0,111.12721,0,111.12721
05-04-18 20:15,128095.875,128.095875,04-04-18,0,0,128.095875,0,128.095875
05-04-18 20:30,118882.75,118.88275,04-04-18,0,0,118.88275,0,118.88275
05-04-18 20:45,106365.28,106.36528,04-04-18,0,0,106.36528,0,106.36528
05-04-18 21:00,111535.12,111.53512,04-04-18,0,0,111.53512,0,111.53512
05-04-18 21:15,86596.62,86.59662,04-04-18,0,0,86.59662,0,86.59662
05-04-18 21:30,103481.93,103.48193,04-04-18,0,0,103.48193,0,103.48193
05-04-18 21:45,111636.99,111.63699,04-04-18,0,0,111.63699,0,111.63699
05-04-18 22:00,81986.83,81.98683,04-04-18,0,0,81.98683,0,81.98683
05-04-18 22:15,72398.89,72.39889,04-04-18,0,0,72.39889,0,72.39889
05-04-18 22:30,71724.016,71.724016,04-04-18,0,0,71.724016,0,71.724016
05-04-18 22:45,84792.48,84.79248,04-04-18,0,0,84.79248,0,84.79248
05-04-18 23:00,74557.55,74.55755,04-04-18,0,0,74.55755,0,74.55755
05-04-18 23:15,75915.46,75.91546,04-04-18,0,0,75.91546,0,75.91546
05-04-18 23:30,105886.09,105.88609,04-04-18,0,0,105.88609,0,105.88609
05-04-18 23:45,101945.02,101.94502,04-04-18,0,0,101.94502,0,101.94502
06-04-18 0:00,64979.562,64.979562,05-04-18,0,0,64.979562,0,64.979562
06-04-18 0:15,64304.04,64.30404,05-04-18,0,0,64.30404,0,64.30404
06-04-18 0:30,73834.195,73.834195,05-04-18,0,0,73.834195,0,73.834195
06-04-18 0:45,62988.832,62.988832,05-04-18,0,0,62.988832,0,62.988832
06-04-18 1:00,61698.906,61.698906,05-04-18,0,0,61.698906,0,61.698906
06-04-18 1:15,70658.01,70.65801,05-04-18,0,0,70.65801,0,70.65801
06-04-18 1:30,60982.79,60.98279,05-04-18,0,0,60.98279,0,60.98279
06-04-18 1:45,93077.99,93.07799,05-04-18,0,0,93.07799,0,93.07799
06-04-18 2:00,97475.49,97.47549,05-04-18,0,0,97.47549,0,97.47549
06-04-18 2:15,70801.43,70.80143,05-04-18,0,0,70.80143,0,70.80143
06-04-18 2:30,57324.99,57.32499,05-04-18,0,0,57.32499,0,57.32499
06-04-18 2:45,65142.066,65.142066,05-04-18,0,0,65.142066,0,65.142066
06-04-18 3:00,58475.504,58.475504,05-04-18,0,0,58.475504,0,58.475504
06-04-18 3:15,55750.17,55.75017,05-04-18,0,0,55.75017,0,55.75017
06-04-18 3:30,74850,74.85,05-04-18,0,0,74.85,0,74.85
06-04-18 3:45,95884.62,95.88462,05-04-18,0,0,95.88462,0,95.88462
06-04-18 4:00,73442.734,73.442734,05-04-18,0,0,73.442734,0,73.442734
06-04-18 4:15,56238.24,56.23824,05-04-18,0,0,56.23824,0,56.23824
06-04-18 4:30,61673.523,61.673523,05-04-18,0,0,61.673523,0,61.673523
06-04-18 4:45,66449.805,66.449805,05-04-18,0,0,66.449805,0,66.449805
06-04-18 5:00,55215.56,55.21556,05-04-18,0,0,55.21556,0,55.21556
06-04-18 5:15,53812.87,53.81287,05-04-18,0,0,53.81287,0,53.81287
06-04-18 5:30,82469.82,82.46982,05-04-18,0,0,82.46982,0,82.46982
06-04-18 5:45,81919.47,81.91947,05-04-18,0,0,81.91947,0,81.91947
06-04-18 6:00,55898.082,55.898082,05-04-18,0,0,55.898082,0,55.898082
06-04-18 6:15,57983.137,57.983137,05-04-18,0,0,57.983137,0,57.983137
06-04-18 6:30,68753.484,68.753484,05-04-18,0,0,68.753484,0,68.753484
06-04-18 6:45,67567.49,67.56749,05-04-18,0,0,67.56749,0,67.56749
06-04-18 7:00,74753.78,74.75378,05-04-18,11,0.011,74.74278,0.044,74.69878
06-04-18 7:15,85019.63,85.01963,05-04-18,261,0.261,84.75863,1.044,83.71463
06-04-18 7:30,139588.45,139.58845,05-04-18,547,0.547,139.04145,2.188,136.85345
06-04-18 7:45,152091.52,152.09152,05-04-18,1216,1.216,150.87552,4.864,146.01152
06-04-18 8:00,138725.66,138.72566,05-04-18,2620,2.62,136.10566,10.48,125.62566
06-04-18 8:15,128936.33,128.93633,05-04-18,4787,4.787,124.14933,19.148,105.00133
06-04-18 8:30,146473.11,146.47311,05-04-18,5616,5.616,140.85711,22.464,118.39311
06-04-18 8:45,127520.69,127.52069,05-04-18,6870,6.87,120.65069,27.48,93.17069
06-04-18 9:00,145432.16,145.43216,05-04-18,8540,8.54,136.89216,34.16,102.73216
06-04-18 9:15,178402.61,178.40261,05-04-18,10258,10.258,168.14461,41.032,127.11261
06-04-18 9:30,164261.8,164.2618,05-04-18,11797,11.797,152.4648,47.188,105.2768
06-04-18 9:45,145604.44,145.60444,05-04-18,13425,13.425,132.17944,53.7,78.47944
06-04-18 10:00,156365.06,156.36506,05-04-18,15151,15.151,141.21406,60.604,80.61006
06-04-18 10:15,166467.19,166.46719,05-04-18,16000,16,150.46719,64,86.46719
06-04-18 10:30,172733.84,172.73384,05-04-18,19235,19.235,153.49884,76.94,76.55884
06-04-18 10:45,167511.31,167.51131,05-04-18,17103,17.103,150.40831,68.412,81.99631
06-04-18 11:00,202080.61,202.08061,05-04-18,12048,12.048,190.03261,48.192,141.84061
06-04-18 11:15,211983.3,211.9833,05-04-18,22442,22.442,189.5413,89.768,99.7733
06-04-18 11:30,170135.31,170.13531,05-04-18,21905,21.905,148.23031,87.62,60.61031
06-04-18 11:45,188894.94,188.89494,05-04-18,22092,22.092,166.80294,88.368,78.43494
06-04-18 12:00,182624.94,182.62494,05-04-18,22471,22.471,160.15394,89.884,70.26994
06-04-18 12:15,193980.92,193.98092,05-04-18,23654,23.654,170.32692,94.616,75.71092
06-04-18 12:30,187969.9,187.9699,05-04-18,24459,24.459,163.5109,97.836,65.6749
06-04-18 12:45,191085.89,191.08589,05-04-18,25147,25.147,165.93889,100.588,65.35089
06-04-18 13:00,210900.16,210.90016,05-04-18,25213,25.213,185.68716,100.852,84.83516
06-04-18 13:15,196655.75,196.65575,05-04-18,25624,25.624,171.03175,102.496,68.53575
06-04-18 13:30,175916.48,175.91648,05-04-18,25820,25.82,150.09648,103.28,46.81648
06-04-18 13:45,178907.78,178.90778,05-04-18,25927,25.927,152.98078,103.708,49.27278
06-04-18 14:00,177757.88,177.75788,05-04-18,25624,25.624,152.13388,102.496,49.63788
06-04-18 14:15,249314.62,249.31462,05-04-18,25679,25.679,223.63562,102.716,120.91962
06-04-18 14:30,206173.02,206.17302,05-04-18,25637,25.637,180.53602,102.548,77.98802
06-04-18 14:45,196053.61,196.05361,05-04-18,18421,18.421,177.63261,73.684,103.94861
06-04-18 15:00,189598.58,189.59858,05-04-18,19911,19.911,169.68758,79.644,90.04358
06-04-18 15:15,163880.47,163.88047,05-04-18,12808,12.808,151.07247,51.232,99.84047
06-04-18 15:30,137063.45,137.06345,05-04-18,15643,15.643,121.42045,62.572,58.84845
06-04-18 15:45,153704.94,153.70494,05-04-18,12526,12.526,141.17894,50.104,91.07494
06-04-18 16:00,142062.17,142.06217,05-04-18,8185,8.185,133.87717,32.74,101.13717
06-04-18 16:15,148198,148.198,05-04-18,4656,4.656,143.542,18.624,124.918
06-04-18 16:30,160216.89,160.21689,05-04-18,3099,3.099,157.11789,12.396,144.72189
06-04-18 16:45,153634.73,153.63473,05-04-18,2895,2.895,150.73973,11.58,139.15973
06-04-18 17:00,122752.164,122.752164,05-04-18,7743,7.743,115.009164,30.972,84.037164
06-04-18 17:15,122796.73,122.79673,05-04-18,2995,2.995,119.80173,11.98,107.82173
06-04-18 17:30,123440.89,123.44089,05-04-18,1664,1.664,121.77689,6.656,115.12089
06-04-18 17:45,121611.23,121.61123,05-04-18,537,0.537,121.07423,2.148,118.92623
06-04-18 18:00,143618.34,143.61834,05-04-18,267,0.267,143.35134,1.068,142.28334
06-04-18 18:15,181287.25,181.28725,05-04-18,123,0.123,181.16425,0.492,180.67225
06-04-18 18:30,173321.55,173.32155,05-04-18,0,0,173.32155,0,173.32155
06-04-18 18:45,157693.44,157.69344,05-04-18,0,0,157.69344,0,157.69344
06-04-18 19:00,137645.02,137.64502,05-04-18,0,0,137.64502,0,137.64502
06-04-18 19:15,140774.69,140.77469,05-04-18,0,0,140.77469,0,140.77469
06-04-18 19:30,139529.86,139.52986,05-04-18,0,0,139.52986,0,139.52986
06-04-18 19:45,127083.52,127.08352,05-04-18,0,0,127.08352,0,127.08352
06-04-18 20:00,161138.94,161.13894,05-04-18,0,0,161.13894,0,161.13894
06-04-18 20:15,166288.72,166.28872,05-04-18,0,0,166.28872,0,166.28872
06-04-18 20:30,136122.12,136.12212,05-04-18,0,0,136.12212,0,136.12212
06-04-18 20:45,123087.23,123.08723,05-04-18,0,0,123.08723,0,123.08723
06-04-18 21:00,121218.5,121.2185,05-04-18,0,0,121.2185,0,121.2185
06-04-18 21:15,103453.46,103.45346,05-04-18,0,0,103.45346,0,103.45346
06-04-18 21:30,95020.81,95.02081,05-04-18,0,0,95.02081,0,95.02081
06-04-18 21:45,99632.3,99.6323,05-04-18,0,0,99.6323,0,99.6323
06-04-18 22:00,112198.34,112.19834,05-04-18,0,0,112.19834,0,112.19834
06-04-18 22:15,79374.48,79.37448,05-04-18,0,0,79.37448,0,79.37448
06-04-18 22:30,74894.414,74.894414,05-04-18,0,0,74.894414,0,74.894414
06-04-18 22:45,66675.08,66.67508,05-04-18,0,0,66.67508,0,66.67508
06-04-18 23:00,67794.195,67.794195,05-04-18,0,0,67.794195,0,67.794195
06-04-18 23:15,77573.2,77.5732,05-04-18,0,0,77.5732,0,77.5732
06-04-18 23:30,70765.24,70.76524,05-04-18,0,0,70.76524,0,70.76524
06-04-18 23:45,79640.94,79.64094,05-04-18,0,0,79.64094,0,79.64094
07-04-18 0:00,101166.29,101.16629,06-04-18,0,0,101.16629,0,101.16629
07-04-18 0:15,77562.914,77.562914,06-04-18,0,0,77.562914,0,77.562914
07-04-18 0:30,68709.625,68.709625,06-04-18,0,0,68.709625,0,68.709625
07-04-18 0:45,66294.87,66.29487,06-04-18,0,0,66.29487,0,66.29487
07-04-18 1:00,78645.68,78.64568,06-04-18,0,0,78.64568,0,78.64568
07-04-18 1:15,69756.016,69.756016,06-04-18,0,0,69.756016,0,69.756016
07-04-18 1:30,60348.906,60.348906,06-04-18,0,0,60.348906,0,60.348906
07-04-18 1:45,79412.58,79.41258,06-04-18,0,0,79.41258,0,79.41258
07-04-18 2:00,65072.64,65.07264,06-04-18,0,0,65.07264,0,65.07264
07-04-18 2:15,64801.125,64.801125,06-04-18,0,0,64.801125,0,64.801125
07-04-18 2:30,95837.555,95.837555,06-04-18,0,0,95.837555,0,95.837555
07-04-18 2:45,80978.94,80.97894,06-04-18,0,0,80.97894,0,80.97894
07-04-18 3:00,63129.438,63.129438,06-04-18,0,0,63.129438,0,63.129438
07-04-18 3:15,67502.38,67.50238,06-04-18,0,0,67.50238,0,67.50238
07-04-18 3:30,63235.004,63.235004,06-04-18,0,0,63.235004,0,63.235004
07-04-18 3:45,70154.6,70.1546,06-04-18,0,0,70.1546,0,70.1546
07-04-18 4:00,69009.49,69.00949,06-04-18,0,0,69.00949,0,69.00949
07-04-18 4:15,63660.77,63.66077,06-04-18,0,0,63.66077,0,63.66077
07-04-18 4:30,89673.62,89.67362,06-04-18,0,0,89.67362,0,89.67362
07-04-18 4:45,84948.95,84.94895,06-04-18,0,0,84.94895,0,84.94895
07-04-18 5:00,54635.125,54.635125,06-04-18,0,0,54.635125,0,54.635125
07-04-18 5:15,51733.297,51.733297,06-04-18,0,0,51.733297,0,51.733297
07-04-18 5:30,61650.355,61.650355,06-04-18,0,0,61.650355,0,61.650355
07-04-18 5:45,46513.99,46.51399,06-04-18,0,0,46.51399,0,46.51399
07-04-18 6:00,52571.06,52.57106,06-04-18,0,0,52.57106,0,52.57106
07-04-18 6:15,52421.047,52.421047,06-04-18,0,0,52.421047,0,52.421047
07-04-18 6:30,85075.32,85.07532,06-04-18,0,0,85.07532,0,85.07532
07-04-18 6:45,78483.67,78.48367,06-04-18,0,0,78.48367,0,78.48367
07-04-18 7:00,67925.125,67.925125,06-04-18,0,0,67.925125,0,67.925125
07-04-18 7:15,73848.266,73.848266,06-04-18,22,0.022,73.826266,0.088,73.738266
07-04-18 7:30,81525.93,81.52593,06-04-18,238,0.238,81.28793,0.952,80.33593
07-04-18 7:45,93894.45,93.89445,06-04-18,124,0.124,93.77045,0.496,93.27445
07-04-18 8:00,96106.83,96.10683,06-04-18,670,0.67,95.43683,2.68,92.75683
07-04-18 8:15,124475.94,124.47594,06-04-18,1122,1.122,123.35394,4.488,118.86594
07-04-18 8:30,150727.55,150.72755,06-04-18,1723,1.723,149.00455,6.892,142.11255
07-04-18 8:45,148193.84,148.19384,06-04-18,1787,1.787,146.40684,7.148,139.25884
07-04-18 9:00,124286.484,124.286484,06-04-18,2304,2.304,121.982484,9.216,112.766484
07-04-18 9:15,130090.72,130.09072,06-04-18,2821,2.821,127.26972,11.284,115.98572
07-04-18 9:30,133956.3,133.9563,06-04-18,4007,4.007,129.9493,16.028,113.9213
